Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassCoupledModified,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode_Javascript,CountLineCode_Php,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe_Javascript,CountStmtExe_Php
Directory Structure/AntennaPod/core/src/test/java/androidx/documentfile,1.24,1.24,1.24,1.12,138,23,107,8,0,1,0,0,17,1,17,34,4,34,17,0,0,0,34,138,23,107,56,34,8,21,0,39,61,33,31,21,21,21,19,4,4,4,4,3,3,2,2,0,0,0.07,21,21,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/androidx/documentfile/provider,1.24,1.24,1.24,1.12,138,23,107,8,0,1,0,0,17,1,17,34,4,34,17,0,0,0,34,138,23,107,56,34,8,21,0,39,61,33,31,21,21,21,19,4,4,4,4,3,3,2,2,0,0,0.07,21,21,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh,1.46,1.46,1.46,1.03,151.86,25.03,119.6,11.63,0,38,54,58,317,35,317,562,74,616,333,18,92,2,504,5315,876,4186,1932,2544,407,627,0,2742,3292,1709,2162,463,463,463,328,18,9,9,9,4,4,2,4,0,0,0.1,463,463,463,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh/antennapod,1.46,1.46,1.46,1.03,151.86,25.03,119.6,11.63,0,38,54,58,317,35,317,562,74,616,333,18,92,2,504,5315,876,4186,1932,2544,407,627,0,2742,3292,1709,2162,463,463,463,328,18,9,9,9,4,4,2,4,0,0,0.1,463,463,463,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh/antennapod/core,1.46,1.46,1.46,1.03,151.86,25.03,119.6,11.63,0,38,54,58,317,35,317,562,74,616,333,18,92,2,504,5315,876,4186,1932,2544,407,627,0,2742,3292,1709,2162,463,463,463,328,18,9,9,9,4,4,2,4,0,0,0.1,463,463,463,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh/antennapod/core/feed,1.07,1.07,1.07,1,107.11,19,77.11,13.11,0,9,14,22,76,9,76,136,12,150,75,4,36,0,110,964,171,694,350,357,118,81,0,443,536,289,321,81,81,81,76,2,4,4,4,1,2,1,3,0,0,0.17,81,81,81,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh/antennapod/core/service,1.05,1.05,1.05,1,175.5,45,127,6,0,2,2,2,20,2,20,38,2,40,20,0,8,0,32,351,90,254,126,159,12,21,0,170,194,103,137,21,21,21,20,0,2,2,2,1,0,1,1,0,0,0.05,21,21,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh/antennapod/core/storage,2.03,2.03,2.03,1.07,223.67,33.58,181.08,11.25,0,15,26,30,120,12,120,198,42,224,137,14,32,2,176,2684,403,2173,915,1405,135,406,0,1514,1817,862,1270,243,243,243,128,10,9,9,9,4,2,2,4,0,0,0.06,243,243,243,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh/antennapod/core/sync,1,1,1,1,103,14,89,0,0,2,0,0,6,2,6,12,2,12,6,0,0,0,12,206,28,178,51,150,0,6,0,68,76,47,56,6,6,6,6,0,1,1,1,1,0,2,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh/antennapod/core/util,1.18,1.18,1.18,1.03,111,18.4,88.7,14.2,0,10,12,4,95,10,95,178,16,190,95,0,16,0,174,1110,184,887,490,473,142,113,0,547,669,408,378,112,112,112,98,6,8,8,8,4,4,1,2,0,0,0.16,112,112,112,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh/antennapod/core/service/download,1.14,1.14,1.14,1,124,22,95,12,0,1,2,0,7,1,7,12,0,14,7,0,6,0,8,124,22,95,49,58,12,8,0,51,61,38,37,8,8,8,7,0,2,2,2,1,0,1,1,0,0,0.13,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh/antennapod/core/service/playback,1,1,1,1,227,68,159,0,0,1,0,2,13,1,13,26,2,26,13,0,2,0,24,227,68,159,77,101,0,13,0,119,133,65,100,13,13,13,13,0,1,1,1,1,0,1,0,0,0,0,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh/antennapod/core/storage/mapper,1,1,1,1,100,15,80,5,0,1,0,0,4,1,4,8,2,8,4,0,2,0,6,100,15,80,28,49,5,4,0,63,69,23,49,4,4,4,4,0,1,1,1,1,0,1,1,0,0,0.06,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh/antennapod/core/util/playback,1.17,1.17,1.17,1,235,40,189,15,0,1,0,0,18,1,18,36,4,36,18,0,2,0,34,235,40,189,128,109,15,21,0,123,147,110,69,21,21,21,18,0,3,3,3,1,0,1,2,0,0,0.08,21,21,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/src/test/java/de/danoeh/antennapod/core/util/syndication,1.58,1.58,1.58,1,128,22,102,6,0,1,0,0,12,1,12,24,4,24,12,0,6,0,18,128,22,102,54,43,6,19,0,53,70,43,30,19,19,19,12,2,8,8,8,1,2,1,1,0,0,0.06,19,19,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build,0,0,0,0,5.14,0.71,4,0.43,0,1,0,6,0,7,0,0,0,0,0,0,0,0,0,36,5,28,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/src,1,1,1,0.99,20.95,5.1,15.85,0,0,23,40,6,71,20,63,102,82,142,71,0,12,0,130,419,102,317,158,75,0,64,0,131,219,148,72,72,72,72,71,0,2,2,2,1,0,1,1,0,0,0,72,72,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/generated,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/intermediates,0,0,0,0,4.33,0.67,3.67,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,26,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/generated/source,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/generated/source/buildConfig,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/generated/source/buildConfig/debug,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/generated/source/buildConfig/debug/de,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/generated/source/buildConfig/debug/de/danoeh,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/generated/source/buildConfig/debug/de/danoeh/antennapod,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/generated/source/buildConfig/debug/de/danoeh/antennapod/event,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/intermediates/aapt_friendly_merged_manifests,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/intermediates/incremental,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/intermediates/merged_manifest,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/intermediates/aapt_friendly_merged_manifests/debug,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/intermediates/aapt_friendly_merged_manifests/debug/aapt,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/intermediates/incremental/mergeDebugJniLibFolders,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/intermediates/incremental/mergeDebugShaders,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/intermediates/incremental/packageDebugAssets,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/intermediates/incremental/packageDebugResources,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/build/intermediates/merged_manifest/debug,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/src/main,1,1,1,0.99,20.95,5.1,15.85,0,0,23,40,6,71,20,63,102,82,142,71,0,12,0,130,419,102,317,158,75,0,64,0,131,219,148,72,72,72,72,71,0,2,2,2,1,0,1,1,0,0,0,72,72,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/src/main/java,1.01,1.01,1.01,1,22,5.37,16.63,0,0,23,40,6,71,19,63,102,82,142,71,0,12,0,130,418,102,316,158,75,0,64,0,131,219,148,72,72,72,72,71,0,2,2,2,1,0,1,1,0,0,0,72,72,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/src/main/java/de,1.01,1.01,1.01,1,22,5.37,16.63,0,0,23,40,6,71,19,63,102,82,142,71,0,12,0,130,418,102,316,158,75,0,64,0,131,219,148,72,72,72,72,71,0,2,2,2,1,0,1,1,0,0,0,72,72,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/src/main/java/de/danoeh,1.01,1.01,1.01,1,22,5.37,16.63,0,0,23,40,6,71,19,63,102,82,142,71,0,12,0,130,418,102,316,158,75,0,64,0,131,219,148,72,72,72,72,71,0,2,2,2,1,0,1,1,0,0,0,72,72,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/src/main/java/de/danoeh/antennapod,1.01,1.01,1.01,1,22,5.37,16.63,0,0,23,40,6,71,19,63,102,82,142,71,0,12,0,130,418,102,316,158,75,0,64,0,131,219,148,72,72,72,72,71,0,2,2,2,1,0,1,1,0,0,0,72,72,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/src/main/java/de/danoeh/antennapod/event,1.01,1.01,1.01,1,22,5.37,16.63,0,0,23,40,6,71,19,63,102,82,142,71,0,12,0,130,418,102,316,158,75,0,64,0,131,219,148,72,72,72,72,71,0,2,2,2,1,0,1,1,0,0,0,72,72,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/src/main/java/de/danoeh/antennapod/event/playback,1,1,1,1,22.5,5.17,17.33,0,0,7,14,6,26,6,24,38,16,52,26,0,6,0,46,135,31,104,49,27,0,24,0,39,70,46,24,26,26,26,26,0,1,1,1,1,0,1,0,0,0,0,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/event/src/main/java/de/danoeh/antennapod/event/settings,1,1,1,1,21.67,4.67,17,0,0,3,0,0,10,3,10,20,14,20,10,0,0,0,20,65,14,51,24,14,0,10,0,25,38,24,14,10,10,10,10,0,1,1,1,1,0,1,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build,0,0,0,0,5.14,0.71,4,0.43,0,1,0,6,0,7,0,0,0,0,0,0,0,0,0,36,5,28,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/src,1.4,1.4,1.57,1.16,170.24,26.29,120.24,24.24,0,21,26,82,320,17,335,644,277,670,387,38,6,6,620,2894,447,2044,769,900,412,2242,0,921,1408,649,794,487,487,546,404,118,19,19,27,19,18,3,2,0,0,0.2,487,487,546,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/generated,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/intermediates,0,0,0,0,4.33,0.67,3.67,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,26,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/generated/source,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/generated/source/buildConfig,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/generated/source/buildConfig/debug,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/generated/source/buildConfig/debug/de,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/generated/source/buildConfig/debug/de/danoeh,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/generated/source/buildConfig/debug/de/danoeh/antennapod,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/generated/source/buildConfig/debug/de/danoeh/antennapod/model,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/intermediates/aapt_friendly_merged_manifests,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/intermediates/incremental,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/intermediates/merged_manifest,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/intermediates/aapt_friendly_merged_manifests/debug,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/intermediates/aapt_friendly_merged_manifests/debug/aapt,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/intermediates/incremental/mergeDebugJniLibFolders,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/intermediates/incremental/mergeDebugShaders,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/intermediates/incremental/packageDebugAssets,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/intermediates/incremental/packageDebugResources,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/build/intermediates/merged_manifest/debug,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/src/main,1.4,1.4,1.57,1.16,170.24,26.29,120.24,24.24,0,21,26,82,320,17,335,644,277,670,387,38,6,6,620,2894,447,2044,769,900,412,2242,0,921,1408,649,794,487,487,546,404,118,19,19,27,19,18,3,2,0,0,0.2,487,487,546,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/src/main/java,1.4,1.4,1.57,1.16,180.81,27.94,127.69,25.75,0,21,26,82,320,16,335,644,277,670,387,38,6,6,620,2893,447,2043,769,900,412,2242,0,921,1408,649,794,487,487,546,404,118,19,19,27,19,18,3,2,0,0,0.2,487,487,546,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/src/main/java/de,1.4,1.4,1.57,1.16,180.81,27.94,127.69,25.75,0,21,26,82,320,16,335,644,277,670,387,38,6,6,620,2893,447,2043,769,900,412,2242,0,921,1408,649,794,487,487,546,404,118,19,19,27,19,18,3,2,0,0,0.2,487,487,546,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/src/main/java/de/danoeh,1.4,1.4,1.57,1.16,180.81,27.94,127.69,25.75,0,21,26,82,320,16,335,644,277,670,387,38,6,6,620,2893,447,2043,769,900,412,2242,0,921,1408,649,794,487,487,546,404,118,19,19,27,19,18,3,2,0,0,0.2,487,487,546,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/src/main/java/de/danoeh/antennapod,1.4,1.4,1.57,1.16,180.81,27.94,127.69,25.75,0,21,26,82,320,16,335,644,277,670,387,38,6,6,620,2893,447,2043,769,900,412,2242,0,921,1408,649,794,487,487,546,404,118,19,19,27,19,18,3,2,0,0,0.2,487,487,546,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/src/main/java/de/danoeh/antennapod/model,1.4,1.4,1.57,1.16,180.81,27.94,127.69,25.75,0,21,26,82,320,16,335,644,277,670,387,38,6,6,620,2893,447,2043,769,900,412,2242,0,921,1408,649,794,487,487,546,404,118,19,19,27,19,18,3,2,0,0,0.2,487,487,546,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/model/src/main/java/de/danoeh/antennapod/model/feed,1.54,1.54,1.74,1.26,182.08,27.92,131.15,23.69,0,17,22,70,275,13,268,534,238,556,342,14,6,6,530,2367,363,1705,606,763,308,2187,0,750,1180,523,685,429,429,484,349,104,19,19,27,19,18,3,2,0,0,0.18,429,429,484,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
